id,lgb_y,y
1,10.148322623526045,10.282950858105291
2,13.153659668491994,13.501184670564298
3,12.069697610755316,11.298097245259733
4,10.704525250074031,10.458148227006145
5,11.4369939782746,12.05947338185575
6,12.940178344607702,14.121640664193968
7,14.430609777780464,14.873653220578623
8,9.04725085200497,9.450301708216552
9,14.019396066280345,13.819452777196897
10,16.247132232851012,16.38350389320567
11,14.423474726036332,15.321858707961223
12,10.385304258954294,11.121954803012517
13,10.550147430407266,9.715831794151471
14,13.04150206163887,13.924321912622354
15,13.455347755581442,12.871745849089365
16,11.562466898170042,11.708377110307108
17,12.193617408852116,12.594140630795037
18,9.496151938780956,9.919164031921136
19,19.1626143646319,19.828904733402958
20,11.916006834123268,11.907693563530058
21,12.393054257746938,13.5955668815852
22,12.444298965904357,12.924517133864281
23,12.655899331278773,13.236181228764393
24,13.02721388560944,12.7789346000648
25,14.464499789650157,13.958613868268571
26,9.851368843220085,11.401088466544943
27,13.965975391516062,14.090859387682164
28,12.513089144802073,12.727778860392377
29,10.733932153876543,11.807213172099003
30,9.13738857502081,8.65084957622891
31,13.545515454963997,13.047760513581155
32,13.880235371132212,13.503198304306576
33,12.65953244387491,12.837461436802172
34,13.647237799344387,13.387523729173822
35,14.642820808707834,14.780798670632251
36,14.49853982117516,14.277042150641215
37,13.125628250926901,13.348743286059937
38,15.441130218950937,15.039837896081508
39,10.13378950611573,9.999024979245192
40,10.088673402364135,10.784979778867587
41,13.65395444300874,13.903840065837564
42,10.217067714837244,10.07857467043465
43,12.064246046100495,11.780789960014078
44,14.145725406141413,14.11785929709939
45,14.985643230160516,14.957987567362652
46,13.872570855210263,13.788131139140507
47,12.31757203929932,11.676225589255884
48,7.1370331061896515,7.912423121473705
49,13.449737570981089,13.13375623167656
50,10.928926612786947,12.332388065534388
51,11.5536004709925,11.643462378614423
52,6.799521703976548,7.9599745280805365
53,10.285475457191955,10.077230753555211
54,12.972997496351944,12.806868763775913
55,12.243858929669956,12.630585193891767
56,10.465007205992704,11.839123675497477
57,15.440416551359213,15.984930476981846
58,16.777852842048773,17.376675241489504
59,14.083965696417492,13.590746945058667
60,15.449139036952806,15.935632924200355
61,11.21399946566623,10.978643547390096
62,12.555485144946731,12.197939662299985
63,9.949104792652097,10.002336916578297
64,8.999020879631336,8.766705997750515
65,11.26297321965001,11.462494956170863
66,12.592219393375002,12.150179313489634
67,11.606199282167845,11.227294620644194
68,13.2629474317174,13.22149171331019
69,10.383796913278838,10.32393979045254
70,12.657849555339997,12.716339112997414
71,15.60038860962079,15.567003780993142
72,8.516182584177269,8.16876982367527
73,10.192856779791056,8.16194579946869
74,11.269031239224358,11.131577193969443
75,12.808786189621017,13.39462922820112
76,14.936700486679978,14.873715696607807
77,12.533744686792463,13.519150944318806
78,14.91560018601263,14.886606384061299
79,11.986232069443195,10.915997142150825
80,12.81195565560301,13.400585848575487
81,9.191896431728145,8.714074899541522
82,15.116686983127734,14.149074999615845
83,13.32974383542902,12.23983135367087
84,12.324939598463708,9.619598278323043
85,5.478731097883545,6.4692503167957724
86,11.669821179252304,12.48466982502935
87,15.455015670044231,16.06295084374525
88,11.771582920965537,12.100701018699507
89,12.311461638231656,15.389791026972414
90,11.313582653714308,10.796857601025716
91,14.435124848673047,14.047988012555443
92,11.126308933266264,11.621743994799346
93,13.572704972499569,13.636362360734562
94,12.795582800802206,12.608824074940655
95,11.52451072612418,11.650476268927424
96,12.524339806246783,12.061826915988448
97,14.176628813415476,14.148999061964918
98,13.97446110170878,14.633978075005029
99,14.440208167648503,14.516759827777195
100,12.268427363970561,12.261294463155368
101,12.074914347234971,11.987798469541675
102,16.775107289076086,15.802788152754278
103,11.410794818774058,11.239488119601551
104,14.97739751013312,15.288001881194674
105,12.146041204811203,11.188233566884547
106,9.980523845341038,9.77956697061665
107,13.52569363472809,13.581638410527031
108,13.875363834518028,14.05225243157767
109,13.577540108752613,14.50291025332911
110,13.538841563830736,13.929544351766701
111,13.569056689060805,13.697664645331175
112,11.063823042971949,10.264164477854159
113,13.424041113698598,13.203107992529338
114,17.961297437530472,17.37861270723206
115,14.555138144594903,14.752266050816889
116,13.958314792641257,14.291623611612845
117,12.482311008432285,12.252531522932527
118,14.770254667845991,14.898297957635215
119,14.173124262677804,14.03114841187253
120,12.428082191744611,12.373157883554223
121,11.781804964690563,13.541303948913917
122,8.652659377942532,8.729235349659273
123,14.135073856010573,14.092243405834619
124,12.075883837736589,11.916722515977696
125,15.283178797555834,15.442433708739392
126,10.835279021355039,10.817996698327853
127,9.999500563990509,9.480978009818704
128,11.152839249335102,10.953417171257096
129,9.94003558650557,10.142504453006628
130,13.29544878474859,13.173254190807274
131,12.374638499140586,12.506551242106323
132,10.803311583504012,9.792444253742804
133,12.47633854451932,12.442625883754301
134,14.151606401475531,14.748070623574602
135,16.171713782231368,16.698986259292592
136,12.208136804720942,13.54807284529587
137,17.13715337634547,16.882631710285878
138,12.301570291372531,12.727591888198752
139,13.453944038269164,13.695102956145298
140,11.250763784191815,10.816914186795634
141,16.134054913327528,15.608066043620504
142,11.567955929563402,10.826296991397399
143,12.352644459303606,11.388008291763184
144,14.429190087745573,11.453122380599474
145,14.321244209635694,15.13578770521917
146,9.288108070847326,9.547954813176172
147,13.05852959184208,13.478010593411582
148,14.586111921486175,14.691552880786572
149,11.908919475226746,11.28936932855449
150,12.248114364436939,12.192293142746795
151,7.95296405554138,7.311218384419629
152,13.133084700384943,13.108163028003187
153,11.5984180930172,11.693420354422775
154,15.225917849293358,15.156947972164511
155,11.958278571851832,11.911043650415339
156,11.662333125709882,12.243223911160966
157,14.705996232567358,14.777960949643868
158,8.632256925339613,8.73052880173936
159,10.680660421648955,10.693239529068588
160,11.136749812827457,11.775374341242655
161,11.9274235551725,11.394749852265559
162,14.110304940806206,14.402822665837572
163,10.954589533755097,7.828436359157585
164,15.666965039400303,15.628741685717271
165,14.36555849544948,13.264713272487034
166,12.150402238687311,11.848633123661928
167,13.594671070872915,13.633822000783784
168,15.50404253447725,15.8457895599015
169,9.474238189329968,9.161045080251306
170,14.822077147213355,15.158961351310952
171,11.040326298720355,11.175380653346043
172,12.54809778461881,12.633925272515967
173,12.89130216646694,14.503975795313263
174,12.943915420036966,13.582998256645965
175,13.919290381071686,13.9703016041418
176,13.90572499415304,13.871044597667051
177,15.282531485125425,14.802529241868845
178,13.280100338717563,13.313970027328244
179,12.86231310021572,11.482425019521845
180,10.830165067151903,11.717269405798676
181,9.734320678683666,9.7717830615387
182,13.333740589174337,13.753330852631997
183,13.963916595611671,14.082990943506179
184,14.261257190796595,14.36820300622553
185,12.823894914665951,12.729856941835553
186,13.214268060906265,14.11111169171658
187,16.854867116394487,16.641908257605937
188,11.831752844706005,12.07389462240216
189,14.975049720307043,14.699789124561413
190,11.389388428506807,10.87403917113672
191,13.935272848015364,13.801286879352983
192,15.285855522156028,15.336243806061098
193,11.829382208480226,11.422935109773258
194,12.329753496449555,10.853174375028711
195,9.629378518407721,10.166197910952352
196,14.330024814571013,14.833961770842507
197,16.695459089337927,16.762296045084206
198,14.317569529603524,14.577988819478568
199,7.967680816429716,6.939253946041508
200,15.809840578820262,15.953359205765473
201,12.206717449562307,12.297675963403172
202,10.52342898208964,10.82093761213013
203,13.610357587837298,14.391356211923743
204,15.620453602054432,15.964395719528737
205,17.71614882272746,17.73377013548517
206,12.23177497254115,12.753569581640907
207,14.62729001950308,14.722518336239512
208,12.778773687012787,13.007345265820062
209,13.103112115177595,14.268715119708679
210,14.074240069462233,14.20657446477455
211,14.539015627075408,14.50013451886328
212,11.163586243738616,10.634002769564812
213,12.400538408566943,12.229584072991095
214,16.41084144436622,16.75215126210126
215,13.62634391527687,13.167531752712128
216,12.113196597170322,14.144319218542968
217,11.662228343268314,11.153503895363391
218,13.830656241593342,13.497047576802958
219,9.451454527374022,9.220884585851854
220,7.4741448761429305,6.490723534502507
221,14.07118220346101,13.471331499939456
222,6.221836024932391,7.080867896690782
223,10.703351283060766,9.798682438170001
224,10.049991753690911,10.581673367955913
225,15.689409195241462,15.409072714839189
226,13.87679618337393,13.541697202062872
227,9.936384217865944,10.182935820060806
228,14.420858202693324,14.315341764008048
229,12.953350756719225,13.612174535895013
230,11.651510167834228,11.30475672933072
231,13.505888400937655,13.605844525497133
232,15.53475124164698,15.115430520998572
233,15.433006842961909,15.530862952588404
234,12.616349778070115,12.793900976230928
235,12.346771101395117,12.473386180588857
236,13.782631595130786,14.074617214491651
237,11.774584709683335,11.01718547862228
238,13.025609668236893,10.281444421227691
239,13.988367044746505,14.854847251969504
240,11.00043529799242,8.98894529119609
241,11.043506471096466,10.811201609659424
242,13.83388121847523,13.170702011077779
243,11.13413267322979,11.348428109088752
244,15.816181792361117,15.90335643408023
245,14.237676954628597,14.817432414718217
246,14.963871414680177,14.770380643518532
247,13.20406203898743,13.130625154740201
248,14.576658499030328,14.586579891718223
249,12.022350735253282,11.980845675405435
250,14.530824863613494,14.688755992277276
251,11.713741950953802,10.303973619097128
252,12.222503184927065,12.103956860037236
253,12.869607046571424,10.528382658579849
254,16.1578798895786,15.819183152681294
255,15.452904183310897,14.69250438178239
256,14.081555608634872,14.658087147815747
257,8.212941865597902,9.506288188844996
258,13.751257221482861,13.943863314570365
259,10.099929581617594,8.567886305731756
260,9.277973375981494,11.08195791644964
261,15.112815367298007,15.3089715776834
262,11.854905425152674,12.023399026769678
263,14.331650638348991,14.189877078970408
264,12.09888018541784,11.817132741004166
265,10.168897021970187,10.050958831894336
266,9.09356786562499,9.86516243821446
267,14.871208695209111,14.347460875887265
268,14.149990520449396,14.371600136123138
269,15.787448895850785,16.401952140188982
270,14.43614179589027,13.995854326891235
271,13.530982294241676,13.49161806354946
272,15.459930483830538,15.981221076122665
273,11.912020732495114,12.52258267069376
274,14.01069232051949,13.541240803565142
275,11.125622569568185,10.861016192426527
276,14.14754547322025,14.751319955252622
277,13.334146454155132,11.431964836135938
278,11.039812677532188,12.177755472148393
279,10.855934515760287,11.415268533697434
280,10.009814720471748,9.330697868639916
281,9.95938390975241,10.480746775644146
282,15.277278653081598,15.015579853503327
283,10.805165618201137,11.080125130642005
284,10.107849484235116,10.088679984421766
285,11.004799936112798,11.268302881978894
286,9.615684013632146,10.966369031248439
287,13.834771627367491,13.085230403406243
288,13.277472354528305,13.09260701564919
289,12.574312451023115,12.90251190125931
290,17.427919777902325,18.107280126821813
291,16.297782366701032,15.969068473548251
292,13.191486816937203,13.220204896119812
293,13.368847406466552,12.911837388795005
294,13.454878923915008,13.490105849680832
295,13.18947031159885,11.764563174323511
296,11.054655468049575,11.113849900183732
297,11.902193337842974,12.001523884527506
298,10.683726710383878,10.672368169181512
299,10.073701536496406,9.07371849443322
300,11.057424022579506,11.244379130826923
301,13.357480916227468,13.20301943540163
302,12.587422907227012,12.209232647460823
303,13.05960125812747,13.495095905495546
304,13.104633609983544,12.910686333698868
305,11.72697543415018,12.536921960257548
306,17.149674266410397,17.035428159994158
307,14.01600464513098,13.579229840727928
308,7.932825376220315,7.011213987350367
309,12.812622882116756,12.642483942528353
310,15.04605250587789,14.889833227829108
311,13.426695046492354,13.554909138771606
312,11.713857808121858,11.604775118600108
313,11.515189778950106,11.566608401886413
314,14.86155456885018,14.966853490870871
315,11.851943976789558,11.760355692835386
316,10.512743748580478,10.612335823322157
317,11.30428226391579,11.168009681726108
318,14.578502162704218,14.500574154215027
319,13.186923815648578,13.187789629392244
320,13.35105746377988,13.829301030777483
321,11.300940860295954,11.514594072070775
322,9.652710275323354,8.115819701211327
323,11.534822245080088,11.726656860589037
324,14.498495756310868,15.071833183356839
325,14.083586822188748,13.89396677706083
326,12.23641398970493,12.104455116151183
327,16.136540542236123,16.182765350991563
328,15.41264865364341,14.57453021329989
329,14.051146320089142,13.320174351394414
330,13.501721971765502,13.997353666987012
331,12.692203548978897,12.99877778945583
332,16.185909917288622,16.645559547787133
333,14.108203380506122,14.603115737143462
334,14.18721881008875,13.448457663184548
335,13.523973438842873,13.84817714738789
336,11.550930076970248,12.027956234703433
337,13.596066414277454,14.201679350578804
338,13.441613182225558,13.08005903474875
339,11.991453464022042,11.443168015553765
340,12.426432676157749,11.939388564073997
341,11.755953678858319,12.120117074617465
342,14.057151186522622,14.02629322738026
343,13.93588366923068,10.689601259598334
344,12.267770298976398,12.385581918224293
345,13.205836078561736,13.33155241581789
346,9.36485593132623,10.460242108190519
347,15.691885281761582,15.180735765081533
348,17.658060751457363,17.37190866795974
349,13.378153131607846,12.941409684657645
350,10.730148513058797,11.92130631815929
351,10.989595733699593,10.857748215661912
352,10.477038534175119,10.275774984838279
353,12.267003404002255,11.240237089802585
354,13.38972573773542,13.485932303147889
355,11.209029184411825,10.74937727911096
356,14.885664602612836,14.983865303776463
357,11.631213999583,11.8891059332509
358,12.814786144328824,12.588579552752703
359,14.369969022338116,14.541855542627658
360,13.998926573468777,13.992399049016006
361,11.19327831704649,10.881588085976597
362,10.11971412494263,9.368369236201092
363,12.543880816184156,12.384620423904554
364,11.759214538460888,12.812132991708197
365,11.103394106497314,11.35173506435173
366,12.660024948868989,12.813027204737688
367,13.488325540809493,12.832868997047536
368,12.486735140342903,12.645027331575601
369,10.294415950239028,12.445731072462026
370,13.33798222860993,13.394632274803474
371,11.447240440072829,12.478474822697077
372,16.196947031434107,16.4532637518498
373,13.542745362568153,13.72676895772859
374,13.173257931309692,13.728520271661326
375,10.7789896383325,11.891820699535774
376,8.45712510339396,13.225243018235481
377,12.839427549237994,12.975138657647804
378,11.44533489106516,11.704859011558087
379,12.596087997883695,12.550140958773014
380,14.282989921594096,14.183304258791429
381,12.460555686075653,12.604546706449485
382,12.477941175317257,12.071649426775492
383,12.91094958410728,13.17189041287455
384,13.339701637242513,13.278763525280178
385,13.2519917645547,14.709986263023943
386,12.11029784880522,12.707862570039966
387,13.390426792722142,13.609526437896957
388,11.290233893940476,10.9865800295462
389,13.339553746252873,13.728965254163843
390,13.017897560381165,12.739587901650498
391,9.358247710575682,9.402529747968487
392,11.475539337192739,11.076093521112565
393,14.621578860720966,14.709944562322137
394,14.401900511712654,14.489070148105952
395,14.239289358338329,13.696144645218672
396,13.463614574016088,13.448858868537796
397,11.661412546462168,11.806162082335339
398,8.87193462848997,9.066239028001926
399,11.489159254279071,10.655045140642496
400,10.289276739171388,10.578725312552505
401,14.478730208004556,14.06941219209551
402,11.850167271369795,12.229168862607802
403,11.661725784964306,12.115042294180503
404,12.450101594314026,12.480407286009159
405,9.169431268120984,8.428799040653642
406,12.474092071362612,12.724556867223436
407,12.40917611932936,12.431258110718593
408,11.000534191659241,11.004663219607398
409,5.182865443959795,5.602118820879701
410,16.2560964749377,16.585680356966744
411,10.92725019878169,9.697999717710333
412,15.547312128741893,15.622943225086097
413,10.904661031809468,9.761751162220882
414,13.553735841085432,13.11191498253787
415,13.873758922420084,13.998971465451655
416,9.03037493308896,8.43771698991444
417,14.214519097608207,14.057094240170398
418,12.73918724416916,12.317327753890268
419,12.08305039906049,12.063685009035272
420,11.416474540817628,11.639505251070151
421,14.250348479549979,13.546977304351254
422,10.123529346782478,8.534443544822764
423,10.55965462949219,12.358682138338603
424,11.464820631108884,11.355686688543736
425,16.23054079727629,16.37897419690782
426,12.11267577565703,12.216067529846267
427,13.547516688101556,10.706609586304646
428,12.650071097314154,12.776156310707988
429,13.746318654676525,13.133008516327406
430,11.515559805798947,10.710030380446783
431,11.48285429358726,14.202811695444767
432,12.047819649722262,12.343941492783149
433,11.246818529525001,11.207866620454752
434,11.250132657606764,10.323447106794745
435,7.054684118386914,7.984121958702927
436,12.986490863218785,12.774251664126083
437,12.500560063161183,12.547123669202644
438,13.216557074613975,13.392245465930397
439,14.147404206907163,13.501290103871325
440,14.651298933555601,14.866771596729102
441,10.651689552048964,10.095718185206863
442,12.52625393287235,12.754127577841928
443,13.214429915954407,13.117252338267772
444,12.152309400162615,10.837264505417558
445,12.15263396132267,12.419028477816871
446,10.463124532279739,10.490913041110819
447,13.804192410374842,14.093886714383048
448,10.700062219947688,11.465865303482826
449,15.629794902839658,15.548162774422329
450,12.764306563836344,12.830791081168137
451,13.766070846611475,13.46293007740115
452,15.314887718619902,15.506889313933229
453,11.725965211821459,11.552694104907285
454,12.201680035962388,12.239797514931794
455,14.739066318141777,14.560231168670084
456,13.472079255252972,13.436557869008256
457,13.774781310895522,14.159729851355639
458,11.225735248475297,11.52982191262996
459,11.00578757415214,10.915361154304014
460,13.593424865606773,13.25101865106009
461,11.329505497160511,12.906292257383864
462,16.382794684188738,15.34963832977577
463,14.38490132176523,14.468031037432961
464,14.235290500858094,13.867793662328266
465,13.173418507108181,13.341164714938762
466,11.035882768339988,9.127393451155257
467,12.571093489482784,12.582222221804148
468,11.571346299117655,11.401088466544943
469,11.82431509668812,12.004770083815915
470,8.769150354336938,8.438366410870266
471,14.3216795077136,14.361786912807636
